Classes,Old Price,Price Change,New Price,date_range,brand,model
Hyundai Accent RB A/T / DAB ABS PLUS 2025,890000.0,-5000.0,885000.0,2025-05-21,Hyundai,Accent RB A/T / DAB ABS PLUS 2025
Hyundai Accent RB A/T / Highline 2025,925000.0,-5000.0,920000.0,2025-05-21,Hyundai,Accent RB A/T / Highline 2025
Haval H6 A/T / Top Line 2025,1580000.0,40000.0,1620000.0,2025-05-18,Haval,H6 A/T / Top Line 2025
Haval H6 A/T / Deluxe SR 2025,1460000.0,40000.0,1500000.0,2025-05-18,Haval,H6 A/T / Deluxe SR 2025
Haval H6 A/T / Deluxe 2025,1430000.0,40000.0,1470000.0,2025-05-18,Haval,H6 A/T / Deluxe 2025
Haval H6 A/T / Standard 2025,1310000.0,40000.0,1350000.0,2025-05-18,Haval,H6 A/T / Standard 2025
Haval H6 HEV A/T / High Deluxe 2025,1795000.0,-20000.0,1775000.0,2025-05-18,Haval,H6 HEV A/T / High Deluxe 2025
Skoda Kodiaq A/T / Sportline 2025,3500000.0,-201000.0,3299000.0,2025-05-18,Skoda,Kodiaq A/T / Sportline 2025
Skoda Kodiaq A/T / Suite 2025,3300000.0,-201000.0,3099000.0,2025-05-18,Skoda,Kodiaq A/T / Suite 2025
Skoda Kodiaq A/T / Lounge 2025,3000000.0,-201000.0,2799000.0,2025-05-18,Skoda,Kodiaq A/T / Lounge 2025
Skoda Kodiaq A/T / Loft 2025,2700000.0,-151000.0,2549000.0,2025-05-18,Skoda,Kodiaq A/T / Loft 2025
Skoda Octavia A8 A/T / Suite 2025,2400000.0,-201000.0,2199000.0,2025-05-18,Skoda,Octavia A8 A/T / Suite 2025
Skoda Octavia A8 A/T / Lounge 2025,2200000.0,-201000.0,1999000.0,2025-05-18,Skoda,Octavia A8 A/T / Lounge 2025
Skoda Octavia A8 A/T / Loft 2025,2000000.0,-201000.0,1799000.0,2025-05-18,Skoda,Octavia A8 A/T / Loft 2025
Renault Megane A/T / Signature 2025,1510000.0,-160000.0,1350000.0,2025-05-15,Renault,Megane A/T / Signature 2025
Renault Megane A/T / Dynamic 2025,1400000.0,-150000.0,1250000.0,2025-05-15,Renault,Megane A/T / Dynamic 2025
Renault Megane A/T / Signature Turbo 2025,1610000.0,-160000.0,1450000.0,2025-05-15,Renault,Megane A/T / Signature Turbo 2025
Seat Ateca A/T / FR 2025,2025000.0,-76000.0,1949000.0,2025-05-13,Seat,Ateca A/T / FR 2025
Seat Ateca A/T / Style Plus 2025,1825000.0,-76000.0,1749000.0,2025-05-13,Seat,Ateca A/T / Style Plus 2025
Seat Leon A/T / Advance 2025,1625000.0,-126000.0,1499000.0,2025-05-13,Seat,Leon A/T / Advance 2025
Seat Arona A/T / Experience 2025,1370000.0,-51000.0,1319000.0,2025-05-13,Seat,Arona A/T / Experience 2025
Seat Ibiza A/T / Black Series 2025,1370000.0,-31000.0,1339000.0,2025-05-13,Seat,Ibiza A/T / Black Series 2025
Seat Ibiza A/T / FR 2025,1320000.0,-51000.0,1269000.0,2025-05-13,Seat,Ibiza A/T / FR 2025
Seat Ibiza A/T / Reference 2025,1120000.0,-51000.0,1069000.0,2025-05-13,Seat,Ibiza A/T / Reference 2025
Cupra Leon Automatic 2025,1899000.0,-100000.0,1799000.0,2025-05-13,Cupra,Leon Automatic 2025
Citroën C5 Aircross A/T / FEEL / with out sunroof 2025,1865000.0,-195000.0,1670000.0,2025-05-13,Citroën,C5 Aircross A/T / FEEL / with out sunroof 2025
Hyundai Tucson A/T / N-Line 2025,2425000.0,-75000.0,2350000.0,2025-05-04,Hyundai,Tucson A/T / N-Line 2025
Baic X55 A/T / Premium 2025,1414900.0,100000.0,1514900.0,2025-04-28,Baic,X55 A/T / Premium 2025
Baic X55 A/T / Top Line 2025,1294900.0,95000.0,1389900.0,2025-04-28,Baic,X55 A/T / Top Line 2025
Baic X55 A/T / Highline 2025,1194900.0,95000.0,1289900.0,2025-04-28,Baic,X55 A/T / Highline 2025
Baic U5 plus A/T / Top Line 2025,899900.0,75000.0,974900.0,2025-04-28,Baic,U5 plus A/T / Top Line 2025
Baic U5 plus A/T / Highline 2025,799900.0,75000.0,874900.0,2025-04-28,Baic,U5 plus A/T / Highline 2025
Cupra Terramar AT / CONTROL 2025,2450000.0,89000.0,2539000.0,2025-04-26,Cupra,Terramar AT / CONTROL 2025
Opel Grandland A/T / Top Line+ 2025,2099990.0,100000.0,2199990.0,2025-04-24,Opel,Grandland A/T / Top Line+ 2025
Opel Grandland A/T / Top Line 2025,1949990.0,100000.0,2049990.0,2025-04-24,Opel,Grandland A/T / Top Line 2025
Opel Grandland A/T / Highline 2025,1849990.0,100000.0,1949990.0,2025-04-24,Opel,Grandland A/T / Highline 2025
Geely Cool Ray A/T / Sport (AUTO MOBILITY) Local simplified 2025,1270000.0,29000.0,1299000.0,2025-04-22,Geely,Cool Ray A/T / Sport (AUTO MOBILITY) Local simplified 2025
Geely Cool Ray A/T / Premium ( AUTO MOBILITY) Local simplified 2025,1170000.0,29000.0,1199000.0,2025-04-22,Geely,Cool Ray A/T / Premium ( AUTO MOBILITY) Local simplified 2025
Geely Cool Ray A/T / Comfort ( AUTO MOBILITY)Local simplified 2025,1070000.0,29000.0,1099000.0,2025-04-22,Geely,Cool Ray A/T / Comfort ( AUTO MOBILITY)Local simplified 2025
Geely Emgrand Automtic / Luxury /  ( AUTO MOBILITY)Local simplified 2025,970000.0,29000.0,999000.0,2025-04-22,Geely,Emgrand Automtic / Luxury /  ( AUTO MOBILITY)Local simplified 2025
Geely Emgrand Automatic / Comfort /  ( AUTO MOBILITY)Local simplified 2025,850000.0,29000.0,879000.0,2025-04-22,Geely,Emgrand Automatic / Comfort /  ( AUTO MOBILITY)Local simplified 2025
Geely GX3 Pro A/T / Premium (AUTO MOBILITY) 2025,925000.0,-75100.0,849900.0,2025-04-22,Geely,GX3 Pro A/T / Premium (AUTO MOBILITY) 2025
Geely Starray A/T / Sport +( AUTO MOBILITY) 2025,2029000.0,-150000.0,1879000.0,2025-04-22,Geely,Starray A/T / Sport +( AUTO MOBILITY) 2025
Geely Starray A/T / Sport ( AUTO MOBILITY) 2025,1949000.0,-150000.0,1799000.0,2025-04-22,Geely,Starray A/T / Sport ( AUTO MOBILITY) 2025
Geely Starray A/T / Premium ( AUTO MOBILITY) 2025,1849000.0,-150000.0,1699000.0,2025-04-22,Geely,Starray A/T / Premium ( AUTO MOBILITY) 2025
Geely Starray A/T / Comfort ( AUTO MOBILITY) 2025,1749000.0,-150000.0,1599000.0,2025-04-22,Geely,Starray A/T / Comfort ( AUTO MOBILITY) 2025
Geely Starray A/T / Sport + (Abou Ghaly) 2025,2049000.0,-170000.0,1879000.0,2025-04-22,Geely,Starray A/T / Sport + (Abou Ghaly) 2025
Geely Starray A/T / Sport (Abou Ghaly) 2025,1959000.0,-160000.0,1799000.0,2025-04-22,Geely,Starray A/T / Sport (Abou Ghaly) 2025
Geely Starray A/T / Premium (Abou Ghaly) 2025,1895000.0,-196000.0,1699000.0,2025-04-22,Geely,Starray A/T / Premium (Abou Ghaly) 2025
Geely Starray A/T / Comfort / (Abou Ghaly) 2025,1759000.0,-160000.0,1599000.0,2025-04-22,Geely,Starray A/T / Comfort / (Abou Ghaly) 2025
Geely Okavango A/T /Premium / (Abou Ghaly) 2025,1769900.0,-130900.0,1639000.0,2025-04-22,Geely,Okavango A/T /Premium / (Abou Ghaly) 2025
Geely GX3 Pro A/T / Premium (Abou Ghaly) 2025,925000.0,-75100.0,849900.0,2025-04-22,Geely,GX3 Pro A/T / Premium (Abou Ghaly) 2025
Geely Cool Ray A/T / sport (Abou Ghaly) 2025,1270000.0,29000.0,1299000.0,2025-04-22,Geely,Cool Ray A/T / sport (Abou Ghaly) 2025
Geely Cool Ray A/T / Premium (Abou Ghaly) 2025,1170000.0,29000.0,1199000.0,2025-04-22,Geely,Cool Ray A/T / Premium (Abou Ghaly) 2025
Geely Cool Ray A/T / Comfort / (Abou Ghaly) 2025,1070000.0,29000.0,1099000.0,2025-04-22,Geely,Cool Ray A/T / Comfort / (Abou Ghaly) 2025
Geely Emgrand A/T / Luxury / (Abou Ghaly) 2025,970000.0,29000.0,999000.0,2025-04-22,Geely,Emgrand A/T / Luxury / (Abou Ghaly) 2025
Geely Emgrand A/T / Comfort / (Abou Ghaly) 2025,850000.0,29000.0,879000.0,2025-04-22,Geely,Emgrand A/T / Comfort / (Abou Ghaly) 2025
Haval H6 A/T / Top Line 2025,1620000.0,-40000.0,1580000.0,2025-04-16,Haval,H6 A/T / Top Line 2025
Haval H6 A/T / Deluxe SR 2025,1500000.0,-40000.0,1460000.0,2025-04-16,Haval,H6 A/T / Deluxe SR 2025
Haval H6 A/T / Deluxe 2025,1470000.0,-40000.0,1430000.0,2025-04-16,Haval,H6 A/T / Deluxe 2025
Haval H6 A/T / Standard 2025,1350000.0,-40000.0,1310000.0,2025-04-16,Haval,H6 A/T / Standard 2025
Haval Jolion Pro A/T / High Deluxe 2025,1420000.0,-30000.0,1390000.0,2025-04-16,Haval,Jolion Pro A/T / High Deluxe 2025
Fiat Tipo manual / Entry‏ Plus‏ 2025,769900.0,-25000.0,744900.0,2025-04-16,Fiat,Tipo manual / Entry‏ Plus‏ 2025
Chery EQ7 Automtic 2025,1790000.0,-90000.0,1700000.0,2025-04-15,Chery,EQ7 Automtic 2025
KGM Torres Automtic /adventure plus 4*4 2025,2130000.0,60000.0,2190000.0,2025-04-15,KGM,Torres Automtic /adventure plus 4*4 2025
KGM Torres A/T / Luxury 2025,2050000.0,40000.0,2090000.0,2025-04-15,KGM,Torres A/T / Luxury 2025
KGM Torres Automtic /advanced 2025,1800000.0,-1000.0,1799000.0,2025-04-15,KGM,Torres Automtic /advanced 2025
KGM Torres Automtic /comfort 2025,1700000.0,-25000.0,1675000.0,2025-04-15,KGM,Torres Automtic /comfort 2025
Vgv U70P Plus A/T / Highline 2025,1049900.0,20000.0,1069900.0,2025-04-14,Vgv,U70P Plus A/T / Highline 2025
Proton Saga A/T / Imported 2025,629900.0,20000.0,649900.0,2025-04-13,Proton,Saga A/T / Imported 2025
Subaru XV Crosstrek Automtic 2024,2250000.0,200000.0,2450000.0,2025-04-08,Subaru,XV Crosstrek Automtic 2024
Hyundai Ioniq 5 A/T / EXTREME AWD 2025,3580000.0,-230000.0,3350000.0,2025-04-07,Hyundai,Ioniq 5 A/T / EXTREME AWD 2025
Hyundai Ioniq 5 A/T / EXTREME 2025,3350000.0,-200000.0,3150000.0,2025-04-07,Hyundai,Ioniq 5 A/T / EXTREME 2025
Hyundai Ioniq 5 A/T /  CONNECT PLUS 2025,2850000.0,-100000.0,2750000.0,2025-04-07,Hyundai,Ioniq 5 A/T /  CONNECT PLUS 2025
Hyundai Ioniq 6 A/T / EXTREME AWD 2025,3350000.0,-200000.0,3150000.0,2025-04-07,Hyundai,Ioniq 6 A/T / EXTREME AWD 2025
Hyundai Ioniq 6 A/T / EXTREME RWD 2025,3150000.0,-200000.0,2950000.0,2025-04-07,Hyundai,Ioniq 6 A/T / EXTREME RWD 2025
Hyundai Ioniq 6 A/T / CONNECT PLUS 2025,2850000.0,-150000.0,2700000.0,2025-04-07,Hyundai,Ioniq 6 A/T / CONNECT PLUS 2025
Chevrolet Optra A/T / Lt 2025,749900.0,20100.0,770000.0,2025-04-06,Chevrolet,Optra A/T / Lt 2025
Chevrolet Optra A/T / Ls 2025,724900.0,20100.0,745000.0,2025-04-06,Chevrolet,Optra A/T / Ls 2025
Peugeot 408 A/T / GT 2025,2399990.0,50000.0,2449990.0,2025-03-24,Peugeot,408 A/T / GT 2025
Peugeot 2008 A/T / GT 2025,1799990.0,-150000.0,1649990.0,2025-03-24,Peugeot,2008 A/T / GT 2025
Peugeot 2008 A/T / ALLURE 2025,1659990.0,-160000.0,1499990.0,2025-03-24,Peugeot,2008 A/T / ALLURE 2025
Vgv U70 Pro A/T / Top Line 2024,1099900.0,-40000.0,1059900.0,2025-03-20,Vgv,U70 Pro A/T / Top Line 2024
Vgv U70P Plus A/T / Highline 2025,1114900.0,-65000.0,1049900.0,2025-03-20,Vgv,U70P Plus A/T / Highline 2025
MG MG 4 A/T / Luxury 2025,1650000.0,-250000.0,1400000.0,2025-03-19,MG,MG 4 A/T / Luxury 2025
MG MG 4 AT / Standard 2025,1350000.0,-150000.0,1200000.0,2025-03-19,MG,MG 4 AT / Standard 2025
Kia Sportage A/T / Top Line 2025,2324900.0,-175000.0,2149900.0,2025-03-09,Kia,Sportage A/T / Top Line 2025
Kia Sportage A/T / Highline 2025,2199900.0,-175000.0,2024900.0,2025-03-09,Kia,Sportage A/T / Highline 2025
Kia Sportage A/T /  GT-Line 2025,2449900.0,-175000.0,2274900.0,2025-03-09,Kia,Sportage A/T /  GT-Line 2025
Kia Sportage A/T / EX 2025,2069900.0,-150000.0,1919900.0,2025-03-09,Kia,Sportage A/T / EX 2025
Kia Sportage A/T / LX 2025,1949900.0,-150000.0,1799900.0,2025-03-09,Kia,Sportage A/T / LX 2025
Kia Xceed A/T / Top Line / Panorama 2025,1649000.0,-49100.0,1599900.0,2025-03-09,Kia,Xceed A/T / Top Line / Panorama 2025
Kia Xceed A/T / Highline / Panorama 2025,1549000.0,-50000.0,1499000.0,2025-03-09,Kia,Xceed A/T / Highline / Panorama 2025
Kia Xceed A/T / Highline 2025,1449000.0,-50000.0,1399000.0,2025-03-09,Kia,Xceed A/T / Highline 2025
Baic X55 A/T / Premium 2025,1514900.0,-100000.0,1414900.0,2025-03-06,Baic,X55 A/T / Premium 2025
Baic X55 A/T / Top Line 2025,1389900.0,-95000.0,1294900.0,2025-03-06,Baic,X55 A/T / Top Line 2025
Baic X55 A/T / Highline 2025,1289900.0,-95000.0,1194900.0,2025-03-06,Baic,X55 A/T / Highline 2025
Baic U5 plus A/T / Top Line 2025,974900.0,-75000.0,899900.0,2025-03-06,Baic,U5 plus A/T / Top Line 2025
Baic U5 plus A/T / Highline 2025,874900.0,-75000.0,799900.0,2025-03-06,Baic,U5 plus A/T / Highline 2025
Xpeng G9 A/T / Performance 2025,3500000.0,200000.0,3700000.0,2025-03-06,Xpeng,G9 A/T / Performance 2025
Xpeng G9 A/T /  Long Range + Nappa 2025,3100000.0,250000.0,3350000.0,2025-03-06,Xpeng,G9 A/T /  Long Range + Nappa 2025
Xpeng G9 A/T / Long Range 2025,3000000.0,250000.0,3250000.0,2025-03-06,Xpeng,G9 A/T / Long Range 2025
Xpeng P7 A/T / Long Range + Nappa 2025,2450000.0,50000.0,2500000.0,2025-03-06,Xpeng,P7 A/T / Long Range + Nappa 2025
Xpeng P7 A/T /  Long Range 2025,2300000.0,50000.0,2350000.0,2025-03-06,Xpeng,P7 A/T /  Long Range 2025
Renault Taliant A/T / Techno 2025,899000.0,-100000.0,799000.0,2025-03-05,Renault,Taliant A/T / Techno 2025
Renault Taliant A/T / Evolution 2025,799000.0,-100000.0,699000.0,2025-03-05,Renault,Taliant A/T / Evolution 2025
Fiat 500 X A/T / Cross 2025,1090000.0,50000.0,1140000.0,2025-03-03,Fiat,500 X A/T / Cross 2025
Subaru XV Crosstrek Automtic 2024,2450000.0,-200000.0,2250000.0,2025-03-02,Subaru,XV Crosstrek Automtic 2024
Hyundai Tucson A/T / N-Line 2025,2575000.0,-150000.0,2425000.0,2025-03-02,Hyundai,Tucson A/T / N-Line 2025
Hyundai Tucson A/T / BLACK DIAMOND 2025,2400000.0,-150000.0,2250000.0,2025-03-02,Hyundai,Tucson A/T / BLACK DIAMOND 2025
Hyundai Tucson A/T / NIGHT 2025,2230000.0,-130000.0,2100000.0,2025-03-02,Hyundai,Tucson A/T / NIGHT 2025
Hyundai Tucson A/T / Redine 2025,2000000.0,-100000.0,1900000.0,2025-03-02,Hyundai,Tucson A/T / Redine 2025
Hyundai Tucson A/T / Blaze 2025,1890000.0,-100000.0,1790000.0,2025-03-02,Hyundai,Tucson A/T / Blaze 2025
Chery Tiggo 8 Pro A/T / Flagship 2025,1790000.0,-100000.0,1690000.0,2025-03-02,Chery,Tiggo 8 Pro A/T / Flagship 2025
Chery Tiggo 8 Pro A/T / Luxury 2025,1690000.0,-100000.0,1590000.0,2025-03-02,Chery,Tiggo 8 Pro A/T / Luxury 2025
Chery Tiggo 7 pro A/T / Luxury 2025,1460000.0,-110000.0,1350000.0,2025-03-02,Chery,Tiggo 7 pro A/T / Luxury 2025
Chery Tiggo 7 pro A/T / Comfort 2025,1350000.0,-100000.0,1250000.0,2025-03-02,Chery,Tiggo 7 pro A/T / Comfort 2025
Citroën C5 Aircross A/T / SHINE 2025,2060000.0,-240000.0,1820000.0,2025-02-27,Citroën,C5 Aircross A/T / SHINE 2025
Citroën C5 Aircross A/T / Feel with sunroof 2025,1940000.0,-240000.0,1700000.0,2025-02-27,Citroën,C5 Aircross A/T / Feel with sunroof 2025
Changan UNI-T A/T / Flagship 2025,1600000.0,-50000.0,1550000.0,2025-02-23,Changan,UNI-T A/T / Flagship 2025
Changan UNI-T A/T / Premium 2025,1495000.0,-45000.0,1450000.0,2025-02-23,Changan,UNI-T A/T / Premium 2025
Changan CS55 Plus A/T / Flagship 2025,1475000.0,-65000.0,1410000.0,2025-02-23,Changan,CS55 Plus A/T / Flagship 2025
Changan CS55 Plus A/T / Premium 2025,1405000.0,-65000.0,1340000.0,2025-02-23,Changan,CS55 Plus A/T / Premium 2025
Changan CS55 Plus A/T / Elite 2025,1290000.0,-55000.0,1235000.0,2025-02-23,Changan,CS55 Plus A/T / Elite 2025
Changan CS 35 Plus A/T / FLAGSHIP 2025,1275000.0,-75000.0,1200000.0,2025-02-23,Changan,CS 35 Plus A/T / FLAGSHIP 2025
Changan CS 35 Plus A/T / PREMIUM 2025,1180000.0,-80000.0,1100000.0,2025-02-23,Changan,CS 35 Plus A/T / PREMIUM 2025
Changan CS 35 Plus A/T / ELITE 2025,1100000.0,-101000.0,999000.0,2025-02-23,Changan,CS 35 Plus A/T / ELITE 2025
Toyota Corolla A/T / Elegance 2025,1750000.0,-100000.0,1650000.0,2025-02-12,Toyota,Corolla A/T / Elegance 2025
Toyota Corolla Automatic /  SMART /  Sun Roof 2025,1700000.0,-100000.0,1600000.0,2025-02-12,Toyota,Corolla Automatic /  SMART /  Sun Roof 2025
Toyota Corolla Automtic / SMART 2025,1600000.0,-100000.0,1500000.0,2025-02-12,Toyota,Corolla Automtic / SMART 2025
Toyota Corolla Automatic / Comfort 2025,1490000.0,-90000.0,1400000.0,2025-02-12,Toyota,Corolla Automatic / Comfort 2025
Toyota Corolla Automatic / Active 2025,1400000.0,-100000.0,1300000.0,2025-02-12,Toyota,Corolla Automatic / Active 2025
Bestune B70 A/T / Premium 2024,1445000.0,-50000.0,1395000.0,2025-02-06,Bestune,B70 A/T / Premium 2024
Bestune B70 A/T / Deluxe 2024,1395000.0,-20000.0,1375000.0,2025-02-06,Bestune,B70 A/T / Deluxe 2024
Bestune B70S A/T / Limousine 2025,1495000.0,-120000.0,1375000.0,2025-02-06,Bestune,B70S A/T / Limousine 2025
Bestune B70S A/T / Premium 2025,1455000.0,-100000.0,1355000.0,2025-02-06,Bestune,B70S A/T / Premium 2025
Bestune T77 Pro A/T / Premium 2025,1435000.0,-50000.0,1385000.0,2025-02-06,Bestune,T77 Pro A/T / Premium 2025
Seat Ateca A/T / FR 2025,1999000.0,26000.0,2025000.0,2025-02-02,Seat,Ateca A/T / FR 2025
Seat Ateca A/T / Style Plus 2025,1799000.0,26000.0,1825000.0,2025-02-02,Seat,Ateca A/T / Style Plus 2025
Seat Leon A/T / Advance 2025,1599000.0,26000.0,1625000.0,2025-02-02,Seat,Leon A/T / Advance 2025
Seat Arona A/T / Experience 2025,1349000.0,21000.0,1370000.0,2025-02-02,Seat,Arona A/T / Experience 2025
Seat Ibiza A/T / Black Series 2025,1349000.0,21000.0,1370000.0,2025-02-02,Seat,Ibiza A/T / Black Series 2025
Seat Ibiza A/T / FR 2025,1299000.0,21000.0,1320000.0,2025-02-02,Seat,Ibiza A/T / FR 2025
Skoda Kodiaq A/T / Sportline 2025,3400000.0,100000.0,3500000.0,2025-02-02,Skoda,Kodiaq A/T / Sportline 2025
Skoda Kodiaq A/T / Suite 2025,3200000.0,100000.0,3300000.0,2025-02-02,Skoda,Kodiaq A/T / Suite 2025
Skoda Kodiaq A/T / Lounge 2025,2950000.0,50000.0,3000000.0,2025-02-02,Skoda,Kodiaq A/T / Lounge 2025
Fiat Tipo manual / Entry‏ 2025,769900.0,10100.0,780000.0,2025-01-19,Fiat,Tipo manual / Entry‏ 2025
Jetour T2 Automtic 2025,1880000.0,15000.0,1895000.0,2025-01-15,Jetour,T2 Automtic 2025
Skoda Kodiaq A/T / Sportline 2025,3250000.0,150000.0,3400000.0,2025-01-15,Skoda,Kodiaq A/T / Sportline 2025
Skoda Kodiaq A/T / Suite 2025,3050000.0,150000.0,3200000.0,2025-01-15,Skoda,Kodiaq A/T / Suite 2025
Skoda Kodiaq A/T / Lounge 2025,2850000.0,100000.0,2950000.0,2025-01-15,Skoda,Kodiaq A/T / Lounge 2025
Skoda Kodiaq A/T / Loft 2025,2650000.0,50000.0,2700000.0,2025-01-15,Skoda,Kodiaq A/T / Loft 2025
Kia Sportage A/T /  GT-Line 2025,2389900.0,60000.0,2449900.0,2025-01-09,Kia,Sportage A/T /  GT-Line 2025
Kia Sportage A/T / Top Line 2025,2259900.0,65000.0,2324900.0,2025-01-09,Kia,Sportage A/T / Top Line 2025
Kia Sportage A/T / Highline 2025,2149900.0,50000.0,2199900.0,2025-01-09,Kia,Sportage A/T / Highline 2025
Kia Sportage A/T / EX 2025,2019900.0,50000.0,2069900.0,2025-01-09,Kia,Sportage A/T / EX 2025
Kia Sportage A/T / LX 2025,1889900.0,60000.0,1949900.0,2025-01-09,Kia,Sportage A/T / LX 2025
MG 7 Automtic /luxury 2025,1600000.0,64990.0,1664990.0,2025-01-06,MG,7 Automtic /luxury 2025
MG ZS A/T / Luxury 2025,1080000.0,20000.0,1100000.0,2025-01-06,MG,ZS A/T / Luxury 2025
MG ZS Automatic / Comfort / ACC 2025,1050000.0,25000.0,1075000.0,2025-01-06,MG,ZS Automatic / Comfort / ACC 2025
MG ZS Automatic / Comfort 2025,1030000.0,20000.0,1050000.0,2025-01-06,MG,ZS Automatic / Comfort 2025
MG RX5 Plus A/T / Luxury 2025,1540000.0,10000.0,1550000.0,2025-01-06,MG,RX5 Plus A/T / Luxury 2025
MG RX5 Plus A/T / Comfort 2025,1490000.0,10000.0,1500000.0,2025-01-06,MG,RX5 Plus A/T / Comfort 2025
MG 6 A/T / LUX / Red Interior 2025,1270000.0,30000.0,1300000.0,2025-01-06,MG,6 A/T / LUX / Red Interior 2025
MG 6 A/T / LUX / Black interior 2025,1250000.0,30000.0,1280000.0,2025-01-06,MG,6 A/T / LUX / Black interior 2025
Byd F3 Automtic 2025,710000.0,20000.0,730000.0,2025-01-05,Byd,F3 Automtic 2025
Byd F3 Manual 2025,630000.0,20000.0,650000.0,2025-01-05,Byd,F3 Manual 2025
Audi Q7 A/T / S Line 2025,1.0,5499999.0,5500000.0,2025-01-05,Audi,Q7 A/T / S Line 2025
Haval Jolion A/T / High Deluxe 2025,1430000.0,-60000.0,1370000.0,2025-01-02,Haval,Jolion A/T / High Deluxe 2025
Haval Jolion A/T / Deluxe SR 2025,1360000.0,-40000.0,1320000.0,2025-01-02,Haval,Jolion A/T / Deluxe SR 2025
Haval Jolion A/T / Deluxe 2025,1280000.0,-40000.0,1240000.0,2025-01-02,Haval,Jolion A/T / Deluxe 2025
Haval Jolion A/T / Standard 2025,1200000.0,-50000.0,1150000.0,2025-01-02,Haval,Jolion A/T / Standard 2025
Haval H6 A/T / Top Line 2025,1680000.0,-60000.0,1620000.0,2025-01-02,Haval,H6 A/T / Top Line 2025
Haval H6 A/T / Deluxe SR 2025,1550000.0,-50000.0,1500000.0,2025-01-02,Haval,H6 A/T / Deluxe SR 2025
Haval H6 A/T / Deluxe 2025,1520000.0,-50000.0,1470000.0,2025-01-02,Haval,H6 A/T / Deluxe 2025
Haval H6 A/T / Standard 2025,1400000.0,-50000.0,1350000.0,2025-01-02,Haval,H6 A/T / Standard 2025
Haval Jolion Pro A/T / High Deluxe 2025,1480000.0,-60000.0,1420000.0,2025-01-02,Haval,Jolion Pro A/T / High Deluxe 2025
Chery Tiggo 8 A/T / Luxury 7 Seats 2025,1280000.0,25000.0,1305000.0,2025-01-02,Chery,Tiggo 8 A/T / Luxury 7 Seats 2025
Chery Tiggo 8 A/T / Comfort 7 Seats 2025,1155000.0,25000.0,1180000.0,2025-01-02,Chery,Tiggo 8 A/T / Comfort 7 Seats 2025
